1.4 	0.98465168 	0.00082959321
1.4010017 	0.98250831 	0.1562955
1.4020033 	0.98036494 	0.31176141
1.403005 	0.97822157 	0.46722732
1.4040067 	0.9760782 	0.62269323
1.4050083 	0.97438692 	0.77629208
1.40601 	0.97326571 	0.92753654
1.4070117 	0.97214451 	1.078781
1.4080134 	0.9710233 	1.2300255
1.409015 	0.96990209 	1.3812699
1.4100167 	0.96878089 	1.5325144
1.4110184 	0.96765968 	1.6837589
1.41202 	0.96681048 	1.7481887
1.4130217 	0.96614821 	1.7535156
1.4140234 	0.96548592 	1.7588427
1.415025 	0.96482252 	1.7641725
1.4160267 	0.96415912 	1.7695023
1.4170284 	0.96349572 	1.7748321
1.4180301 	0.96283232 	1.7801619
1.4190317 	0.96212123 	1.7854525
1.4200334 	0.96078686 	1.7902306
1.4210351 	0.95945248 	1.7950088
1.4220367 	0.9581181 	1.7997869
1.4230384 	0.9567825 	1.8045681
1.4240401 	0.95565134 	1.8090223
1.4250417 	0.95920196 	1.806145
1.4260434 	0.96275258 	1.8032677
1.4270451 	0.9663032 	1.8003904
1.4280467 	0.96985381 	1.7975131
1.4290484 	0.97340443 	1.7946358
1.4300501 	0.97445358 	1.7906656
1.4310518 	0.97538417 	1.7866437
1.4320534 	0.97631477 	1.7826217
1.4330551 	0.97724536 	1.7785998
1.4340568 	0.97817595 	1.7745779
1.4350584 	0.97910654 	1.7705559
1.4360601 	0.98003713 	1.766534
1.4370618 	0.98096773 	1.762512
1.4380634 	0.98189832 	1.7584901
1.4390651 	0.98282891 	1.7544682
1.4400668 	0.9834279 	1.7512424
1.4410684 	0.98395862 	1.7481805
1.4420701 	0.98448934 	1.7451187
1.4430718 	0.98502006 	1.7420568
1.4440735 	0.98555078 	1.738995
1.4450751 	0.9860815 	1.7359331
1.4460768 	0.98661222 	1.7328712
1.4470785 	0.98714294 	1.7298094
1.4480801 	0.98767366 	1.7267475
1.4490818 	0.98820439 	1.7236857
1.4500835 	0.9888913 	1.7216411
1.4510851 	0.98962498 	1.7199503
1.4520868 	0.99035865 	1.7182594
1.4530885 	0.99109232 	1.7165686
1.4540902 	0.99182738 	1.7148755
1.4550918 	0.9925625 	1.7131824
1.4560935 	0.99329763 	1.7114893
1.4570952 	0.99403275 	1.7097962
1.4580968 	0.99476787 	1.708103
1.4590985 	0.995503 	1.7064099
1.4601002 	0.99555411 	1.7060609
1.4611018 	0.9952793 	1.7063523
1.4621035 	0.99500449 	1.7066437
1.4631052 	0.99472968 	1.7069352
1.4641068 	0.99445487 	1.7072266
1.4651085 	0.99418006 	1.707518
1.4661102 	0.99390525 	1.7078095
1.4671119 	0.99363044 	1.7081009
1.4681135 	0.99335563 	1.7083923
1.4691152 	0.99308082 	1.7086837
1.4701169 	0.9934347 	1.7083846
1.4711185 	0.99411906 	1.7077751
1.4721202 	0.99480341 	1.7071655
1.4731219 	0.99548776 	1.706556
1.4741235 	0.99617318 	1.7059446
1.4751252 	0.99647643 	1.7061221
1.4761269 	0.99637842 	1.7071306
1.4771285 	0.99628041 	1.7081391
1.4781302 	0.9961824 	1.7091476
1.4791319 	0.99608439 	1.7101561
1.4801336 	0.99584054 	1.7110912
1.4811352 	0.99531567 	1.7118843
1.4821369 	0.9947908 	1.7126774
1.4831386 	0.99426593 	1.7134704
1.4841402 	0.99374106 	1.7142635
1.4851419 	0.99321619 	1.7150566
1.4861436 	0.99269132 	1.7158497
1.4871452 	0.99216645 	1.7166428
1.4881469 	0.99164159 	1.7174359
1.4891486 	0.99111672 	1.718229
1.4901503 	0.99060076 	1.7191368
1.4911519 	0.99010299 	1.7202785
1.4921536 	0.98960521 	1.7214202
1.4931553 	0.98910743 	1.7225619
1.4941569 	0.98860966 	1.7237036
1.4951586 	0.98811188 	1.7248453
1.4961603 	0.9876141 	1.725987
1.4971619 	0.98711633 	1.7271287
1.4981636 	0.98661855 	1.7282704
1.4991653 	0.98612078 	1.7294121
1.5001669 	0.98566147 	1.7307931
1.5011686 	0.98524359 	1.732575
1.5021703 	0.98482571 	1.734357
1.503172 	0.98440783 	1.736139
1.5041736 	0.98398996 	1.7379209
1.5051753 	0.98357208 	1.7397029
1.506177 	0.9831542 	1.7414849
1.5071786 	0.98273633 	1.7432669
1.5081803 	0.98231845 	1.7450488
1.509182 	0.98190057 	1.7468308
1.5101836 	0.98204306 	1.7486573
1.5111853 	0.98294832 	1.7505443
1.512187 	0.98385358 	1.7524313
1.5131886 	0.98475884 	1.7543183
1.5141903 	0.98566411 	1.7562053
1.515192 	0.98656937 	1.7580923
1.5161937 	0.98747463 	1.7599792
1.5171953 	0.98837989 	1.7618662
1.518197 	0.98928515 	1.7637532
1.5191987 	0.99019042 	1.7656402
1.5202003 	0.99067986 	1.7669977
1.521202 	0.99076259 	1.7678372
1.5222037 	0.99084531 	1.7686766
1.5232053 	0.99092804 	1.7695161
1.524207 	0.99101077 	1.7703556
1.5252087 	0.9911117 	1.7710006
1.5262104 	0.9912419 	1.7711983
1.527212 	0.9913721 	1.771396
1.5282137 	0.99150229 	1.7715937
1.5292154 	0.99163249 	1.7717914
1.530217 	0.9918605 	1.7722989
1.5312187 	0.99267815 	1.7746742
1.5322204 	0.99349581 	1.7770494
1.533222 	0.99431346 	1.7794246
1.5342237 	0.99513111 	1.7817999
1.5352254 	0.99594877 	1.7841751
1.536227 	0.99676642 	1.7865504
1.5372287 	0.99758407 	1.7889256
1.5382304 	0.99840173 	1.7913008
1.5392321 	0.99921938 	1.7936761
1.5402337 	0.99985203 	1.795637
1.5412354 	0.99986729 	1.796215
1.5422371 	0.99988254 	1.796793
1.5432387 	0.99989779 	1.797371
1.5442404 	0.99991305 	1.797949
1.5452421 	0.9999283 	1.798527
1.5462437 	0.99994355 	1.7991051
1.5472454 	0.99995881 	1.7996831
1.5482471 	0.99997406 	1.8002611
1.5492487 	0.99998932 	1.8008391
1.5502504 	0.9999993 	1.8016068
1.5512521 	0.9999993 	1.8028084
1.5522538 	0.99999931 	1.8040101
1.5532554 	0.99999931 	1.8052117
1.5542571 	0.99999932 	1.8064134
1.5552588 	0.99999933 	1.807615
1.5562604 	0.99999933 	1.8088167
1.5572621 	0.99999934 	1.8100183
1.5582638 	0.99999934 	1.81122
1.5592654 	0.99999935 	1.8124216
1.5602671 	0.99998962 	1.8131888
1.5612688 	0.99996611 	1.8133409
1.5622705 	0.99994261 	1.8134929
1.5632721 	0.9999191 	1.813645
1.5642738 	0.99989559 	1.813797
1.5652755 	0.99987208 	1.8139491
1.5662771 	0.99984858 	1.8141011
1.5672788 	0.99982507 	1.8142532
1.5682805 	0.99980156 	1.8144052
1.5692821 	0.99977805 	1.8145572
1.5702838 	0.99975922 	1.8148534
1.5712855 	0.99974446 	1.8152752
1.5722871 	0.99972969 	1.815697
1.5732888 	0.99971493 	1.8161188
1.5742905 	0.99970017 	1.8165406
1.5752922 	0.99945602 	1.8172721
1.5762938 	0.99870672 	1.8185813
1.5772955 	0.99795743 	1.8198905
1.5782972 	0.99720813 	1.8211998
1.5792988 	0.99645883 	1.822509
1.5803005 	0.99580896 	1.8237614
1.5813022 	0.99579375 	1.8246513
1.5823038 	0.99577854 	1.8255411
1.5833055 	0.99576334 	1.826431
1.5843072 	0.99574813 	1.8273208
1.5853088 	0.99573292 	1.8282107
1.5863105 	0.99571772 	1.8291005
1.5873122 	0.99570251 	1.8299904
1.5883139 	0.9956873 	1.8308803
1.5893155 	0.99567209 	1.8317701
1.5903172 	0.99557385 	1.8326049
1.5913189 	0.99523672 	1.8332815
1.5923205 	0.99489959 	1.833958
1.5933222 	0.99456246 	1.8346346
1.5943239 	0.99422533 	1.8353111
1.5953255 	0.9938882 	1.8359877
1.5963272 	0.99355106 	1.8366642
1.5973289 	0.99321393 	1.8373408
1.5983306 	0.9928768 	1.8380173
1.5993322 	0.99253967 	1.8386939
1.6003339 	0.99215735 	1.8396037
1.6013356 	0.99196217 	1.8408098
1.6023372 	0.991767 	1.8420159
1.6033389 	0.99157182 	1.843222
1.6043406 	0.99137665 	1.8444281
1.6053422 	0.99118147 	1.8456342
1.6063439 	0.99098629 	1.8468403
1.6073456 	0.99079112 	1.8480464
1.6083472 	0.99059594 	1.8492525
1.6093489 	0.99040077 	1.8504586
1.6103506 	0.99033483 	1.8510474
1.6113523 	0.99041534 	1.8509367
1.6123539 	0.99049585 	1.8508261
1.6133556 	0.99057636 	1.8507154
1.6143573 	0.99065687 	1.8506047
1.6153589 	0.99073738 	1.850494
1.6163606 	0.9908179 	1.8503834
1.6173623 	0.99089841 	1.8502727
1.6183639 	0.99097892 	1.850162
1.6193656 	0.99105943 	1.8500513
1.6203673 	0.9904862 	1.8505455
1.6213689 	0.9894849 	1.8514358
1.6223706 	0.98848361 	1.852326
1.6233723 	0.98748231 	1.8532163
1.624374 	0.98648102 	1.8541065
1.6253756 	0.98610723 	1.8539922
1.6263773 	0.98641484 	1.8523311
1.627379 	0.98672244 	1.8506701
1.6283806 	0.98703005 	1.849009
1.6293823 	0.98733766 	1.8473479
1.630384 	0.9876378 	1.8459754
1.6313856 	0.98790478 	1.8458843
1.6323873 	0.98817176 	1.8457932
1.633389 	0.98843874 	1.8457021
1.6343907 	0.98870573 	1.845611
1.6353923 	0.98897271 	1.8455199
1.636394 	0.98923969 	1.8454288
1.6373957 	0.98950667 	1.8453377
1.6383973 	0.98977365 	1.8452466
1.639399 	0.99004063 	1.8451554
1.6404007 	0.9902509 	1.8440069
1.6414023 	0.9903408 	1.8406143
1.642404 	0.9904307 	1.8372216
1.6434057 	0.9905206 	1.8338289
1.6444073 	0.9906105 	1.8304363
1.645409 	0.99070041 	1.8270436
1.6464107 	0.99079031 	1.8236509
1.6474124 	0.99088021 	1.8202583
1.648414 	0.99097011 	1.8168656
1.6494157 	0.99106001 	1.813473
1.6504174 	0.99120947 	1.8099767
1.651419 	0.99133971 	1.8061457
1.6524207 	0.99146995 	1.8023147
1.6534224 	0.99160019 	1.7984836
1.654424 	0.99173044 	1.7946526
1.6554257 	0.99186068 	1.7908216
1.6564274 	0.99199092 	1.7869906
1.657429 	0.99212116 	1.7831595
1.6584307 	0.9922514 	1.7793285
1.6594324 	0.99238164 	1.7754975
1.6604341 	0.99244216 	1.7697471
1.6614357 	0.99244373 	1.7623736
1.6624374 	0.9924453 	1.7550001
1.6634391 	0.99244686 	1.7476266
1.6644407 	0.99244843 	1.740253
1.6654424 	0.99245 	1.7328795
1.6664441 	0.99245157 	1.725506
1.6674457 	0.99245313 	1.7181325
1.6684474 	0.9924547 	1.7107589
1.6694491 	0.99245627 	1.7033854
1.6704508 	0.9930527 	1.6977714
1.6714524 	0.99392387 	1.6929702
1.6724541 	0.99479504 	1.6881689
1.6734558 	0.99566622 	1.6833676
1.6744574 	0.99653739 	1.6785663
1.6754591 	0.99713345 	1.6725746
1.6764608 	0.99752919 	1.6652456
1.6774624 	0.99792494 	1.6579166
1.6784641 	0.99832068 	1.6505875
1.6794658 	0.99871642 	1.6432585
1.6804674 	0.99901243 	1.6358602
1.6814691 	0.99901222 	1.6282559
1.6824708 	0.99901201 	1.6206517
1.6834725 	0.9990118 	1.6130474
1.6844741 	0.99901159 	1.6054431
1.6854758 	0.99901138 	1.5978389
1.6864775 	0.99901117 	1.5902346
1.6874791 	0.99901096 	1.5826304
1.6884808 	0.99901075 	1.5750261
1.6894825 	0.99901054 	1.5674219
1.6904841 	0.99898154 	1.5597728
1.6914858 	0.99890835 	1.5520551
1.6924875 	0.99883517 	1.5443374
1.6934891 	0.99876199 	1.5366196
1.6944908 	0.9986888 	1.5289019
1.6954925 	0.99861562 	1.5211841
1.6964942 	0.99854244 	1.5134664
1.6974958 	0.99846925 	1.5057486
1.6984975 	0.99839607 	1.4980309
1.6994992 	0.99832289 	1.4903131
1.7005008 	0.99801085 	1.4826074
1.7015025 	0.99741091 	1.4751146
1.7025042 	0.99681098 	1.4676218
1.7035058 	0.99621104 	1.460129
1.7045075 	0.9956111 	1.4526362
1.7055092 	0.99501116 	1.4451434
1.7065109 	0.99441122 	1.4376506
1.7075125 	0.99381128 	1.4301578
1.7085142 	0.99321134 	1.4226651
1.7095159 	0.99261141 	1.4151723
1.7105175 	0.99060213 	1.4073413
1.7115192 	0.98773105 	1.3993034
1.7125209 	0.98485998 	1.3912656
1.7135225 	0.9819889 	1.3832278
1.7145242 	0.97911782 	1.37519
1.7155259 	0.97624674 	1.3671522
1.7165275 	0.97337566 	1.3591144
1.7175292 	0.97050458 	1.3510765
1.7185309 	0.96763351 	1.3430387
1.7195326 	0.96476243 	1.3350009
1.7205342 	0.96392544 	1.326438
1.7215359 	0.96371175 	1.3177141
1.7225376 	0.96349806 	1.3089903
1.7235392 	0.96328437 	1.3002664
1.7245409 	0.96307068 	1.2915425
1.7255426 	0.96210424 	1.2831805
1.7265442 	0.96061505 	1.2750893
1.7275459 	0.95912586 	1.2669981
1.7285476 	0.95763667 	1.258907
1.7295492 	0.95614748 	1.2508158
1.7305509 	0.95377503 	1.2425282
1.7315526 	0.94960049 	1.23384
1.7325543 	0.94542594 	1.2251518
1.7335559 	0.9412514 	1.2164636
1.7345576 	0.93707685 	1.2077754
1.7355593 	0.9329023 	1.1990872
1.7365609 	0.92872776 	1.1903989
1.7375626 	0.92455321 	1.1817107
1.7385643 	0.92037867 	1.1730225
1.7395659 	0.91620412 	1.1643343
1.7405676 	0.91321077 	1.1562657
1.7415693 	0.91152823 	1.1488847
1.742571 	0.9098457 	1.1415036
1.7435726 	0.90816317 	1.1341226
1.7445743 	0.90648063 	1.1267416
1.745576 	0.9047981 	1.1193606
1.7465776 	0.90311557 	1.1119796
1.7475793 	0.90143303 	1.1045986
1.748581 	0.8997505 	1.0972176
1.7495826 	0.89806797 	1.0898366
1.7505843 	0.89661573 	1.0844737
1.751586 	0.89575678 	1.0816303
1.7525876 	0.89489782 	1.0787869
1.7535893 	0.89403887 	1.0759435
1.754591 	0.89317991 	1.0731
1.7555927 	0.89232095 	1.0702566
1.7565943 	0.891462 	1.0674132
1.757596 	0.89060304 	1.0645698
1.7585977 	0.88974409 	1.0617264
1.7595993 	0.88888513 	1.058883
1.760601 	0.89081389 	1.0629929
1.7616027 	0.89393028 	1.0700651
1.7626043 	0.89704668 	1.0771374
1.763606 	0.90016307 	1.0842096
1.7646077 	0.90327947 	1.0912818
1.7656093 	0.90639587 	1.098354
1.766611 	0.90951226 	1.1054262
1.7676127 	0.91262866 	1.1124985
1.7686144 	0.91574505 	1.1195707
1.769616 	0.91886145 	1.1266429
1.7706177 	0.91657404 	1.128623
1.7716194 	0.91330268 	1.1296758
1.772621 	0.91003133 	1.1307287
1.7736227 	0.90675997 	1.1317815
1.7746244 	0.90348861 	1.1328344
1.775626 	0.89657136 	1.1381623
1.7766277 	0.88622296 	1.1451342
1.7776294 	0.87587456 	1.1521062
1.7786311 	0.86552615 	1.1590782
1.7796327 	0.85517775 	1.1660501
1.7806344 	0.85056576 	1.1736006
1.7816361 	0.85415975 	1.1819786
1.7826377 	0.85775373 	1.1903565
1.7836394 	0.86134772 	1.1987345
1.7846411 	0.86494171 	1.2071125
1.7856427 	0.86853569 	1.2154904
1.7866444 	0.87212968 	1.2238684
1.7876461 	0.87572366 	1.2322464
1.7886477 	0.87931765 	1.2406243
1.7896494 	0.88291163 	1.2490023
1.7906511 	0.88174274 	1.253184
1.7916528 	0.87677056 	1.2540149
1.7926544 	0.87179839 	1.2548457
1.7936561 	0.86682622 	1.2556766
1.7946578 	0.86185404 	1.2565075
1.7956594 	0.85688187 	1.2573384
1.7966611 	0.85190969 	1.2581692
1.7976628 	0.84693752 	1.2590001
1.7986644 	0.84196535 	1.259831
1.7996661 	0.83699317 	1.2606619
1.8006678 	0.83414262 	1.2618058
1.8016694 	0.83208155 	1.2625942
1.8026711 	0.83002049 	1.2633826
1.8036728 	0.82795942 	1.264171
1.8046745 	0.82589836 	1.2649594
1.8056761 	0.82383729 	1.2657477
1.8066778 	0.82177623 	1.2665361
1.8076795 	0.81971516 	1.2673245
1.8086811 	0.8176541 	1.2681129
1.8096828 	0.81559303 	1.2689013
1.8106845 	0.79927392 	1.2699387
1.8116861 	0.7789934 	1.2710452
1.8126878 	0.75871289 	1.2721517
1.8136895 	0.73843237 	1.2732582
1.8146912 	0.71815185 	1.2743648
1.8156928 	0.69787133 	1.2754713
1.8166945 	0.67759081 	1.2765778
1.8176962 	0.65731029 	1.2776844
1.8186978 	0.63702978 	1.2787909
1.8196995 	0.61674926 	1.2798974
1.8207012 	0.60108482 	1.2849204
1.8217028 	0.58580202 	1.2902672
1.8227045 	0.57051921 	1.295614
1.8237062 	0.5552364 	1.3009608
1.8247078 	0.5399536 	1.3063076
1.8257095 	0.52850828 	1.3126151
1.8267112 	0.52036614 	1.3195533
1.8277129 	0.51222399 	1.3264915
1.8287145 	0.50408185 	1.3334296
1.8297162 	0.4959397 	1.3403678
1.8307179 	0.47987462 	1.3439961
1.8317195 	0.45587082 	1.3443078
1.8327212 	0.43186703 	1.3446195
1.8337229 	0.40786323 	1.3449313
1.8347245 	0.38385943 	1.345243
1.8357262 	0.35985563 	1.3455547
1.8367279 	0.33585184 	1.3458665
1.8377295 	0.31184804 	1.3461782
1.8387312 	0.28784424 	1.34649
1.8397329 	0.26384044 	1.3468017
1.8407346 	0.2463183 	1.3498772
1.8417362 	0.23244709 	1.3545096
1.8427379 	0.21857587 	1.3591419
1.8437396 	0.20470466 	1.3637742
1.8447412 	0.19083345 	1.3684066
1.8457429 	0.17696223 	1.3730389
1.8467446 	0.16309102 	1.3776712
1.8477462 	0.1492198 	1.3823036
1.8487479 	0.13534859 	1.3869359
1.8497496 	0.12147738 	1.3915682
1.8507513 	0.11117982 	1.4009624
1.8517529 	0.10171739 	1.4119987
1.8527546 	0.092254965 	1.423035
1.8537563 	0.082792539 	1.4340713
1.8547579 	0.073330114 	1.4451076
1.8557596 	0.063867688 	1.4561438
1.8567613 	0.054405263 	1.4671801
1.8577629 	0.044942837 	1.4782164
1.8587646 	0.035480412 	1.4892527
1.8597663 	0.026017986 	1.500289
1.8607679 	0.023820609 	1.5184867
1.8617696 	0.022766164 	1.537811
1.8627713 	0.021711719 	1.5571353
1.863773 	0.020657275 	1.5764597
1.8647746 	0.01960283 	1.595784
1.8657763 	0.018548386 	1.6151083
1.866778 	0.017493941 	1.6344327
1.8677796 	0.016439496 	1.653757
1.8687813 	0.015385052 	1.6730813
1.869783 	0.014330607 	1.6924057
1.8707846 	0.013211037 	1.699498
1.8717863 	0.012091109 	1.706523
1.872788 	0.010971181 	1.7135481
1.8737896 	0.0098512524 	1.7205731
1.8747913 	0.0087313243 	1.7275981
1.875793 	0.0085314368 	1.7308485
1.8767947 	0.0085289934 	1.7320322
1.8777963 	0.0085265499 	1.7332159
1.878798 	0.0085241065 	1.7343996
1.8797997 	0.0085216631 	1.7355833
1.8808013 	0.008005525 	1.7457139
1.881803 	0.0071426374 	1.7618838
1.8828047 	0.0062797499 	1.7780537
1.8838063 	0.0054168623 	1.7942235
1.884808 	0.0045539747 	1.8103934
1.8858097 	0.0036910872 	1.8265633
1.8868114 	0.0028281996 	1.8427332
1.887813 	0.001965312 	1.8589031
1.8888147 	0.0011024244 	1.8750729
1.8898164 	0.00023953686 	1.8912428
1.890818 	1.7010074e-06 	1.8995231
1.8918197 	1.7008402e-06 	1.9048014
1.8928214 	1.700673e-06 	1.9100797
1.893823 	1.7005058e-06 	1.9153579
1.8948247 	1.7003386e-06 	1.9206362
1.8958264 	1.7001713e-06 	1.9259145
1.896828 	1.7000041e-06 	1.9311928
1.8978297 	1.6998369e-06 	1.9364711
1.8988314 	1.6996697e-06 	1.9417493
1.8998331 	1.6995025e-06 	1.9470276
1.9008347 	1.6998046e-06 	1.9483035
1.9018364 	1.7002098e-06 	1.9488721
1.9028381 	1.7006149e-06 	1.9494406
1.9038397 	1.7010201e-06 	1.9500091
1.9048414 	1.7014252e-06 	1.9505776
1.9058431 	1.7018303e-06 	1.9511461
1.9068447 	1.7022355e-06 	1.9517147
1.9078464 	1.7026406e-06 	1.9522832
1.9088481 	1.7030458e-06 	1.9528517
1.9098497 	1.7034509e-06 	1.9534202
1.9108514 	1.7045011e-06 	1.9478053
1.9118531 	1.7055883e-06 	1.9418351
1.9128548 	1.7066755e-06 	1.9358649
1.9138564 	1.7077628e-06 	1.9298947
1.9148581 	1.70885e-06 	1.9239245
1.9158598 	1.7099372e-06 	1.9179543
1.9168614 	1.7110245e-06 	1.9119841
1.9178631 	1.7121117e-06 	1.9060139
1.9188648 	1.7131989e-06 	1.9000436
1.9198664 	1.6991827e-06 	1.8942564
1.9208681 	1.3867095e-06 	1.8920847
1.9218698 	1.0742363e-06 	1.889913
1.9228715 	7.6176309e-07 	1.8877413
1.9238731 	4.4928989e-07 	1.8855696
1.9248748 	1.3681669e-07 	1.8833979
1.9258765 	8.5469521e-08 	1.8819887
1.9268781 	6.9570256e-08 	1.8807192
1.9278798 	5.3669823e-08 	1.8794517
1.9288815 	3.7768783e-08 	1.8781854
1.9298831 	2.1867742e-08 	1.8769191
1.9308848 	1.8522327e-08 	1.8713087
1.9318865 	2.0176178e-08 	1.8639687
1.9328881 	2.183003e-08 	1.8566287
1.9338898 	2.3483221e-08 	1.8492898
1.9348915 	2.5135467e-08 	1.8419527
1.9358932 	2.6787714e-08 	1.8346155
1.9368948 	2.8439961e-08 	1.8272784
1.9378965 	3.0092207e-08 	1.8199412
1.9388982 	3.1744454e-08 	1.8126041
1.9398998 	3.3396701e-08 	1.8052669
1.9409015 	3.2167625e-08 	1.8018727
1.9419032 	3.0262652e-08 	1.7994035
1.9429048 	2.8352649e-08 	1.7969417
1.9439065 	2.6433456e-08 	1.7944937
1.9449082 	2.4514263e-08 	1.7920457
1.9459098 	2.259507e-08 	1.7895977
1.9469115 	2.0675878e-08 	1.7871497
1.9479132 	1.8756685e-08 	1.7847018
1.9489149 	1.6837492e-08 	1.7822538
1.9499165 	1.4918299e-08 	1.7798058
1.9509182 	1.3620495e-08 	1.7782337
1.9519199 	1.2304169e-08 	1.7768559
1.9529215 	1.0987844e-08 	1.7754782
1.9539232 	9.6715186e-09 	1.7741004
1.9549249 	8.3551933e-09 	1.7727227
1.9559265 	7.0388679e-09 	1.7713449
1.9569282 	5.7225426e-09 	1.7699672
1.9579299 	4.4062172e-09 	1.7685894
1.9589316 	3.0898919e-09 	1.7672117
1.9599332 	1.8028308e-09 	1.7658929
1.9609349 	2.6487771e-09 	1.768874
1.9619366 	3.4947234e-09 	1.7718551
1.9629382 	4.3406697e-09 	1.7748363
1.9639399 	5.1866161e-09 	1.7778174
1.9649416 	6.0325624e-09 	1.7807985
1.9659432 	6.8785087e-09 	1.7837796
1.9669449 	7.724455e-09 	1.7867607
1.9679466 	8.5704013e-09 	1.7897418
1.9689482 	9.4163477e-09 	1.7927229
1.9699499 	1.0500288e-08 	1.7954151
1.9709516 	1.4646708e-08 	1.79439
1.9719533 	1.8793129e-08 	1.7933649
1.9729549 	2.293955e-08 	1.7923397
1.9739566 	2.7085971e-08 	1.7913146
1.9749583 	3.1211545e-08 	1.7903177
1.9759599 	3.2129535e-08 	1.7900012
1.9769616 	3.3157885e-08 	1.7894372
1.9779633 	3.4186235e-08 	1.7888732
1.9789649 	3.5214586e-08 	1.7883091
1.9799666 	3.6242936e-08 	1.7877451
1.9809683 	3.673936e-08 	1.791056
1.9819699 	3.7151138e-08 	1.7949835
1.9829716 	3.7562916e-08 	1.7989109
1.9839733 	3.7974694e-08 	1.8028384
1.984975 	3.8386472e-08 	1.8067659
1.9859766 	3.879825e-08 	1.8106934
1.9869783 	3.9210028e-08 	1.8146209
1.98798 	3.9621806e-08 	1.8185484
1.9889816 	4.0033584e-08 	1.8224758
1.9899833 	4.0445361e-08 	1.8264033
1.990985 	4.0052449e-08 	1.827978
1.9919866 	3.9614484e-08 	1.8294209
1.9929883 	3.9176519e-08 	1.8308639
1.99399 	3.8738554e-08 	1.8323068
1.9949917 	3.8300589e-08 	1.8337498
1.9959933 	3.7862624e-08 	1.8351927
1.996995 	3.7424658e-08 	1.8366357
1.9979967 	3.6986693e-08 	1.8380786
1.9989983 	3.6548728e-08 	1.8395216
2 	3.6357898e-08 	1.8410127
